cellTime,cell,time,none
ABalaaaarla:214,ABalaaaarla,214,2477
ABalaaaarla:215,ABalaaaarla,215,3094
ABalaaaarla:216,ABalaaaarla,216,3056
ABalaaaarla:217,ABalaaaarla,217,2365
ABalaaaarla:218,ABalaaaarla,218,2515
ABalaaaarla:219,ABalaaaarla,219,3630
ABalaaaarla:220,ABalaaaarla,220,3415
ABalaaaarla:221,ABalaaaarla,221,3602
ABalaaaarla:222,ABalaaaarla,222,3465
ABalaaaarla:223,ABalaaaarla,223,3508
ABalaaaarla:224,ABalaaaarla,224,3958
ABalaaaarla:225,ABalaaaarla,225,3487
ABalaaaarla:226,ABalaaaarla,226,3776
ABalaaaarla:227,ABalaaaarla,227,4769
ABalaaaarla:228,ABalaaaarla,228,5202
ABalaaaarla:229,ABalaaaarla,229,5803
ABalaaaarla:230,ABalaaaarla,230,5395
ABalaaaarla:231,ABalaaaarla,231,4611
ABalaaaarla:232,ABalaaaarla,232,5047
ABalaaaarla:233,ABalaaaarla,233,5438
ABalaaaarla:234,ABalaaaarla,234,5133
ABalaaaarla:235,ABalaaaarla,235,5434
ABalaaaarla:236,ABalaaaarla,236,5975
ABalaaaarla:237,ABalaaaarla,237,4738
ABalaaaarla:238,ABalaaaarla,238,4908
ABalaaaarla:239,ABalaaaarla,239,5581
ABalaaaarla:240,ABalaaaarla,240,5550
ABalaaaarlp:172,ABalaaaarlp,172,1902
ABalaaaarlp:173,ABalaaaarlp,173,2058
ABalaaaarlp:174,ABalaaaarlp,174,2151
ABalaaaarlp:175,ABalaaaarlp,175,1964
ABalaaaarlp:176,ABalaaaarlp,176,2604
ABalaaaarlp:177,ABalaaaarlp,177,2167
ABalaaaarlp:178,ABalaaaarlp,178,2151
ABalaaaarlp:179,ABalaaaarlp,179,2167
ABalaaaarlp:180,ABalaaaarlp,180,2339
ABalaaaarlp:181,ABalaaaarlp,181,1824
ABalaaaarlp:182,ABalaaaarlp,182,1933
ABalaaaarlp:183,ABalaaaarlp,183,2619
ABalaaaarlp:184,ABalaaaarlp,184,3134
ABalaaaarlp:185,ABalaaaarlp,185,2494
ABalaaaarlp:186,ABalaaaarlp,186,2385
ABalaaaarlp:187,ABalaaaarlp,187,2292
ABalaaaarlp:188,ABalaaaarlp,188,2479
ABalaaaarlp:189,ABalaaaarlp,189,2744
ABalaaaarlp:190,ABalaaaarlp,190,2822
ABalaaaarlp:191,ABalaaaarlp,191,2933
ABalaaaarlp:192,ABalaaaarlp,192,2791
ABalaaaarlp:193,ABalaaaarlp,193,2837
ABalaaaarlp:194,ABalaaaarlp,194,2835
ABalaaaarlp:195,ABalaaaarlp,195,2900
ABalaaaarlp:196,ABalaaaarlp,196,2679
ABalaaaarlp:197,ABalaaaarlp,197,2697
ABalaaaarlp:198,ABalaaaarlp,198,3165
ABalaaaarlp:199,ABalaaaarlp,199,3011
ABalaaaarlp:200,ABalaaaarlp,200,3184
ABalaaaarlp:201,ABalaaaarlp,201,2588
ABalaaaarlp:202,ABalaaaarlp,202,2261
ABalaaaarlp:203,ABalaaaarlp,203,3056
ABalaaaarlp:204,ABalaaaarlp,204,2753
ABalaaaarlp:205,ABalaaaarlp,205,2643
ABalaaaarlp:206,ABalaaaarlp,206,2763
ABalaaaarlp:207,ABalaaaarlp,207,3414
ABalaaaarlp:208,ABalaaaarlp,208,3391
ABalaaaarlp:209,ABalaaaarlp,209,3020
ABalaaaarlp:210,ABalaaaarlp,210,2944
ABalaaaarlp:211,ABalaaaarlp,211,3055
ABalaaaarlp:212,ABalaaaarlp,212,3360
ABalaaaarlp:213,ABalaaaarlp,213,3198
ABalaaaarlp:214,ABalaaaarlp,214,2945
ABalaaaarlp:215,ABalaaaarlp,215,3392
ABalaaaarlp:216,ABalaaaarlp,216,3258
ABalaaaarlp:217,ABalaaaarlp,217,3180
ABalaaaarlp:218,ABalaaaarlp,218,3773
ABalaaaarlp:219,ABalaaaarlp,219,3305
ABalaaaarlp:220,ABalaaaarlp,220,3365
ABalaaaarlp:221,ABalaaaarlp,221,3679
ABalaaaarlp:222,ABalaaaarlp,222,3414
ABalaaaarlp:223,ABalaaaarlp,223,2666
ABalaaaarlp:224,ABalaaaarlp,224,4163
ABalaaaarlp:225,ABalaaaarlp,225,3820
ABalaaaarlp:226,ABalaaaarlp,226,4225
ABalaaaarlp:227,ABalaaaarlp,227,3653
ABalaaaarlp:228,ABalaaaarlp,228,4583
ABalaaaarlp:229,ABalaaaarlp,229,3974
ABalaaaarlp:230,ABalaaaarlp,230,3946
ABalaaaarlp:231,ABalaaaarlp,231,4315
ABalaaaarlp:232,ABalaaaarlp,232,4025
ABalaaaarlp:233,ABalaaaarlp,233,4396
ABalaaaarlp:234,ABalaaaarlp,234,3882
ABalaaaarlp:235,ABalaaaarlp,235,4490
ABalaaaarlp:236,ABalaaaarlp,236,4148
ABalaaaarlp:237,ABalaaaarlp,237,4147
ABalaaaarlp:238,ABalaaaarlp,238,4914
ABalaaaarlp:239,ABalaaaarlp,239,4396
ABalaaaarlp:240,ABalaaaarlp,240,4615
ABalaaaarr:124,ABalaaaarr,124,2931
ABalaaaarr:125,ABalaaaarr,125,3024
ABalaaaarr:126,ABalaaaarr,126,3180
ABalaaaarr:127,ABalaaaarr,127,2993
ABalaaaarr:128,ABalaaaarr,128,3601
ABalaaaarr:129,ABalaaaarr,129,3149
ABalaaaarr:130,ABalaaaarr,130,2822
ABalaaaarr:131,ABalaaaarr,131,1933
ABalaaaarr:132,ABalaaaarr,132,2494
ABalaaaarr:133,ABalaaaarr,133,2089
ABalaaaarr:134,ABalaaaarr,134,1996
ABalaaaarr:135,ABalaaaarr,135,2354
ABalaaaarr:136,ABalaaaarr,136,2416
ABalaaaarr:137,ABalaaaarr,137,2073
ABalaaaarr:138,ABalaaaarr,138,2479
ABalaaaarr:139,ABalaaaarr,139,1777
ABalaaaarr:140,ABalaaaarr,140,2120
ABalaaaarr:141,ABalaaaarr,141,2385
ABalaaaarr:142,ABalaaaarr,142,2183
ABalaaaarr:143,ABalaaaarr,143,2011
ABalaaaarr:144,ABalaaaarr,144,1964
ABalaaaarr:145,ABalaaaarr,145,2416
ABalaaaarr:146,ABalaaaarr,146,2369
ABalaaaarr:147,ABalaaaarr,147,1873
ABalaaaarr:148,ABalaaaarr,148,2250
ABalaaaarr:149,ABalaaaarr,149,2275
ABalaaaarr:150,ABalaaaarr,150,2650
ABalaaaarr:151,ABalaaaarr,151,2072
ABalaaaarr:152,ABalaaaarr,152,2218
ABalaaaarr:153,ABalaaaarr,153,2151
ABalaaaarr:154,ABalaaaarr,154,2194
ABalaaaarr:155,ABalaaaarr,155,2307
ABalaaaarr:156,ABalaaaarr,156,2073
ABalaaaarr:157,ABalaaaarr,157,2248
ABalaaaarr:158,ABalaaaarr,158,2214
ABalaaaarr:159,ABalaaaarr,159,2370
ABalaaaarr:160,ABalaaaarr,160,2262
ABalaaaarr:161,ABalaaaarr,161,2229
ABalaaaarr:162,ABalaaaarr,162,1951
ABalaaaarr:163,ABalaaaarr,163,2006
ABalaaaarr:164,ABalaaaarr,164,2075
ABalaaaarr:165,ABalaaaarr,165,2006
ABalaaaarr:166,ABalaaaarr,166,2087
ABalaaaarr:167,ABalaaaarr,167,2361
ABalaaaarr:168,ABalaaaarr,168,2233
ABalaaaarr:169,ABalaaaarr,169,2211
ABalaaaarr:170,ABalaaaarr,170,2333
ABalaaaarr:171,ABalaaaarr,171,1940
ABalaaaarr:172,ABalaaaarr,172,1834
ABalaaaarr:173,ABalaaaarr,173,2097
ABalaaaarra:174,ABalaaaarra,174,2011
ABalaaaarra:175,ABalaaaarra,175,1964
ABalaaaarra:176,ABalaaaarra,176,2254
ABalaaaarra:177,ABalaaaarra,177,2011
ABalaaaarra:178,ABalaaaarra,178,1902
ABalaaaarra:179,ABalaaaarra,179,1855
ABalaaaarra:180,ABalaaaarra,180,2426
ABalaaaarra:181,ABalaaaarra,181,2171
ABalaaaarra:182,ABalaaaarra,182,2261
ABalaaaarra:183,ABalaaaarra,183,2416
ABalaaaarra:184,ABalaaaarra,184,2744
ABalaaaarra:185,ABalaaaarra,185,2214
ABalaaaarra:186,ABalaaaarra,186,2323
ABalaaaarra:187,ABalaaaarra,187,2276
ABalaaaarra:188,ABalaaaarra,188,2089
ABalaaaarra:189,ABalaaaarra,189,2276
ABalaaaarra:190,ABalaaaarra,190,3056
ABalaaaarra:191,ABalaaaarra,191,2526
ABalaaaarra:192,ABalaaaarra,192,2962
ABalaaaarra:193,ABalaaaarra,193,2650
ABalaaaarra:194,ABalaaaarra,194,2635
ABalaaaarra:195,ABalaaaarra,195,2448
ABalaaaarra:196,ABalaaaarra,196,2261
ABalaaaarra:197,ABalaaaarra,197,2463
ABalaaaarra:198,ABalaaaarra,198,3087
ABalaaaarra:199,ABalaaaarra,199,2323
ABalaaaarra:200,ABalaaaarra,200,2437
ABalaaaarra:201,ABalaaaarra,201,1933
ABalaaaarra:202,ABalaaaarra,202,2009
ABalaaaarra:203,ABalaaaarra,203,2211
ABalaaaarra:204,ABalaaaarra,204,2634
ABalaaaarra:205,ABalaaaarra,205,2337
ABalaaaarra:206,ABalaaaarra,206,2670
ABalaaaarra:207,ABalaaaarra,207,2834
ABalaaaarra:208,ABalaaaarra,208,2602
ABalaaaarra:209,ABalaaaarra,209,2326
ABalaaaarra:210,ABalaaaarra,210,2485
ABalaaaarra:211,ABalaaaarra,211,2333
ABalaaaarra:212,ABalaaaarra,212,2619
ABalaaaarra:213,ABalaaaarra,213,3056
ABalaaaarra:214,ABalaaaarra,214,3087
ABalaaaarra:215,ABalaaaarra,215,2797
ABalaaaarra:216,ABalaaaarra,216,2841
ABalaaaarra:217,ABalaaaarra,217,3004
ABalaaaarra:218,ABalaaaarra,218,2763
ABalaaaarra:219,ABalaaaarra,219,2865
ABalaaaarra:220,ABalaaaarra,220,3084
ABalaaaarra:221,ABalaaaarra,221,3570
ABalaaaarra:222,ABalaaaarra,222,3345
ABalaaaarra:223,ABalaaaarra,223,3533
ABalaaaarra:224,ABalaaaarra,224,2935
ABalaaaarra:225,ABalaaaarra,225,3251
ABalaaaarra:226,ABalaaaarra,226,3695
ABalaaaarra:227,ABalaaaarra,227,3639
ABalaaaarra:228,ABalaaaarra,228,4261
ABalaaaarra:229,ABalaaaarra,229,4184
ABalaaaarra:230,ABalaaaarra,230,4144
ABalaaaarra:231,ABalaaaarra,231,3414
ABalaaaarra:232,ABalaaaarra,232,4383
ABalaaaarra:233,ABalaaaarra,233,3481
ABalaaaarra:234,ABalaaaarra,234,4256
ABalaaaarra:235,ABalaaaarra,235,5209
ABalaaaarra:236,ABalaaaarra,236,5488
ABalaaaarra:237,ABalaaaarra,237,4771
ABalaaaarra:238,ABalaaaarra,238,4973
ABalaaaarra:239,ABalaaaarra,239,5784
ABalaaaarra:240,ABalaaaarra,240,5535
ABalaaaarrp:174,ABalaaaarrp,174,2130
ABalaaaarrp:175,ABalaaaarrp,175,2058
ABalaaaarrp:176,ABalaaaarrp,176,1892
ABalaaaarrp:177,ABalaaaarrp,177,2073
ABalaaaarrp:178,ABalaaaarrp,178,2089
ABalaaaarrp:179,ABalaaaarrp,179,2167
ABalaaaarrp:180,ABalaaaarrp,180,1902
ABalaaaarrp:181,ABalaaaarrp,181,2151
ABalaaaarrp:182,ABalaaaarrp,182,2432
ABalaaaarrp:183,ABalaaaarrp,183,2557
ABalaaaarrp:184,ABalaaaarrp,184,3056
ABalaaaarrp:185,ABalaaaarrp,185,2713
ABalaaaarrp:186,ABalaaaarrp,186,2837
ABalaaaarrp:187,ABalaaaarrp,187,2526
ABalaaaarrp:188,ABalaaaarrp,188,2759
ABalaaaarrp:189,ABalaaaarrp,189,2682
ABalaaaarrp:190,ABalaaaarrp,190,2557
ABalaaaarrp:191,ABalaaaarrp,191,2800
ABalaaaarrp:192,ABalaaaarrp,192,2665
ABalaaaarrp:193,ABalaaaarrp,193,2993
ABalaaaarrp:194,ABalaaaarrp,194,2884
ABalaaaarrp:195,ABalaaaarrp,195,2276
ABalaaaarrp:196,ABalaaaarrp,196,3040
ABalaaaarrp:197,ABalaaaarrp,197,3040
ABalaaaarrp:198,ABalaaaarrp,198,2697
ABalaaaarrp:199,ABalaaaarrp,199,3087
ABalaaaarrp:200,ABalaaaarrp,200,3321
ABalaaaarrp:201,ABalaaaarrp,201,2292
ABalaaaarrp:202,ABalaaaarrp,202,2526
ABalaaaarrp:203,ABalaaaarrp,203,2541
ABalaaaarrp:204,ABalaaaarrp,204,2471
ABalaaaarrp:205,ABalaaaarrp,205,2354
ABalaaaarrp:206,ABalaaaarrp,206,2495
ABalaaaarrp:207,ABalaaaarrp,207,2588
ABalaaaarrp:208,ABalaaaarrp,208,2619
ABalaaaarrp:209,ABalaaaarrp,209,2537
ABalaaaarrp:210,ABalaaaarrp,210,2775
ABalaaaarrp:211,ABalaaaarrp,211,2816
ABalaaaarrp:212,ABalaaaarrp,212,2869
ABalaaaarrp:213,ABalaaaarrp,213,3336
ABalaaaarrp:214,ABalaaaarrp,214,2464
ABalaaaarrp:215,ABalaaaarrp,215,3633
ABalaaaarrp:216,ABalaaaarrp,216,3305
ABalaaaarrp:217,ABalaaaarrp,217,3352
ABalaaaarrp:218,ABalaaaarrp,218,3190
ABalaaaarrp:219,ABalaaaarrp,219,3258
ABalaaaarrp:220,ABalaaaarrp,220,3196
ABalaaaarrp:221,ABalaaaarrp,221,3040
ABalaaaarrp:222,ABalaaaarrp,222,3621
ABalaaaarrp:223,ABalaaaarrp,223,3550
ABalaaaarrp:224,ABalaaaarrp,224,3336
ABalaaaarrp:225,ABalaaaarrp,225,3383
ABalaaaarrp:226,ABalaaaarrp,226,3243
ABalaaaarrp:227,ABalaaaarrp,227,3180
ABalaaaarrp:228,ABalaaaarrp,228,3913
ABalaaaarrp:229,ABalaaaarrp,229,3991
ABalaaaarrp:230,ABalaaaarrp,230,4100
ABalaaaarrp:231,ABalaaaarrp,231,3757
ABalaaaarrp:232,ABalaaaarrp,232,3851
ABalaaaarrp:233,ABalaaaarrp,233,4209
ABalaaaarrp:234,ABalaaaarrp,234,4817
ABalaaaarrp:235,ABalaaaarrp,235,4724
ABalaaaarrp:236,ABalaaaarrp,236,4350
ABalaaaarrp:237,ABalaaaarrp,237,5363
ABalaaaarrp:238,ABalaaaarrp,238,5301
ABalaaaarrp:239,ABalaaaarrp,239,4568
ABalaaaarrp:240,ABalaaaarrp,240,4194
ABalaaap:66,ABalaaap,66,2624
ABalaaap:67,ABalaaap,67,2591
ABalaaap:68,ABalaaap,68,2323
ABalaaap:69,ABalaaap,69,2062
ABalaaap:70,ABalaaap,70,2393
ABalaaap:71,ABalaaap,71,2246
ABalaaap:72,ABalaaap,72,2148
ABalaaap:73,ABalaaap,73,2130
ABalaaap:74,ABalaaap,74,2125
ABalaaap:75,ABalaaap,75,2098
ABalaaap:76,ABalaaap,76,1956
ABalaaap:77,ABalaaap,77,1974
ABalaaap:78,ABalaaap,78,2051
ABalaaap:79,ABalaaap,79,2204
ABalaaap:80,ABalaaap,80,2347
ABalaaap:81,ABalaaap,81,2424
ABalaaap:82,ABalaaap,82,2276
ABalaaap:83,ABalaaap,83,2486
ABalaaap:84,ABalaaap,84,2073
ABalaaap:85,ABalaaap,85,2349
ABalaaap:86,ABalaaap,86,2307
ABalaaap:87,ABalaaap,87,2157
ABalaaap:88,ABalaaap,88,2469
ABalaaap:89,ABalaaap,89,2957
ABalaaapa:90,ABalaaapa,90,2521
ABalaaapa:91,ABalaaapa,91,2257
ABalaaapa:92,ABalaaapa,92,2268
ABalaaapa:93,ABalaaapa,93,2358
ABalaaapa:94,ABalaaapa,94,2606
ABalaaapa:95,ABalaaapa,95,2198
ABalaaapa:96,ABalaaapa,96,2255
ABalaaapa:97,ABalaaapa,97,2181
ABalaaapa:98,ABalaaapa,98,2165
ABalaaapa:99,ABalaaapa,99,1949
ABalaaapa:100,ABalaaapa,100,2305
ABalaaapa:101,ABalaaapa,101,2453
ABalaaapa:102,ABalaaapa,102,2662
ABalaaapa:103,ABalaaapa,103,2543
ABalaaapa:104,ABalaaapa,104,2911
ABalaaapa:105,ABalaaapa,105,2562
ABalaaapa:106,ABalaaapa,106,2591
ABalaaapa:107,ABalaaapa,107,2564
ABalaaapa:108,ABalaaapa,108,2670
ABalaaapa:109,ABalaaapa,109,2937
ABalaaapa:110,ABalaaapa,110,2866
ABalaaapa:111,ABalaaapa,111,2493
ABalaaapa:112,ABalaaapa,112,2517
ABalaaapa:113,ABalaaapa,113,2564
ABalaaapa:114,ABalaaapa,114,2473
ABalaaapa:115,ABalaaapa,115,2555
ABalaaapa:116,ABalaaapa,116,2827
ABalaaapa:117,ABalaaapa,117,2778
ABalaaapa:118,ABalaaapa,118,2580
ABalaaapa:119,ABalaaapa,119,2508
ABalaaapa:120,ABalaaapa,120,2864
ABalaaapa:121,ABalaaapa,121,2734
ABalaaapal:122,ABalaaapal,122,2479
ABalaaapal:123,ABalaaapal,123,2605
ABalaaapal:124,ABalaaapal,124,2369
ABalaaapal:125,ABalaaapal,125,2459
ABalaaapal:126,ABalaaapal,126,3177
ABalaaapal:127,ABalaaapal,127,2896
ABalaaapal:128,ABalaaapal,128,2713
ABalaaapal:129,ABalaaapal,129,2404
ABalaaapal:130,ABalaaapal,130,3069
ABalaaapal:131,ABalaaapal,131,1992
ABalaaapal:132,ABalaaapal,132,2241
ABalaaapal:133,ABalaaapal,133,1898
ABalaaapal:134,ABalaaapal,134,2113
ABalaaapal:135,ABalaaapal,135,2100
ABalaaapal:136,ABalaaapal,136,1804
ABalaaapal:137,ABalaaapal,137,1952
ABalaaapal:138,ABalaaapal,138,2181
ABalaaapal:139,ABalaaapal,139,1938
ABalaaapal:140,ABalaaapal,140,1974
ABalaaapal:141,ABalaaapal,141,2192
ABalaaapal:142,ABalaaapal,142,1737
ABalaaapal:143,ABalaaapal,143,1660
ABalaaapal:144,ABalaaapal,144,2369
ABalaaapal:145,ABalaaapal,145,2060
ABalaaapal:146,ABalaaapal,146,2019
ABalaaapal:147,ABalaaapal,147,1832
ABalaaapal:148,ABalaaapal,148,1885
ABalaaapal:149,ABalaaapal,149,2490
ABalaaapal:150,ABalaaapal,150,2416
ABalaaapal:151,ABalaaapal,151,2136
ABalaaapal:152,ABalaaapal,152,2288
ABalaaapal:153,ABalaaapal,153,1828
ABalaaapal:154,ABalaaapal,154,2006
ABalaaapal:155,ABalaaapal,155,1938
ABalaaapal:156,ABalaaapal,156,1918
ABalaaapal:157,ABalaaapal,157,2011
ABalaaapal:158,ABalaaapal,158,1799
ABalaaapal:159,ABalaaapal,159,1871
ABalaaapal:160,ABalaaapal,160,2211
ABalaaapal:161,ABalaaapal,161,2103
ABalaaapal:162,ABalaaapal,162,2245
ABalaaapal:163,ABalaaapal,163,1949
ABalaaapall:164,ABalaaapall,164,1653
ABalaaapall:165,ABalaaapall,165,1837
ABalaaapall:166,ABalaaapall,166,1918
ABalaaapall:167,ABalaaapall,167,2011
ABalaaapall:168,ABalaaapall,168,2276
ABalaaapall:169,ABalaaapall,169,2151
ABalaaapall:170,ABalaaapall,170,2089
ABalaaapall:171,ABalaaapall,171,1886
ABalaaapall:172,ABalaaapall,172,1949
ABalaaapall:173,ABalaaapall,173,1684
ABalaaapall:174,ABalaaapall,174,1637
ABalaaapall:175,ABalaaapall,175,2635
ABalaaapall:176,ABalaaapall,176,2120
ABalaaapall:177,ABalaaapall,177,1918
ABalaaapall:178,ABalaaapall,178,2448
ABalaaapall:179,ABalaaapall,179,2261
ABalaaapall:180,ABalaaapall,180,2682
ABalaaapall:181,ABalaaapall,181,2619
ABalaaapall:182,ABalaaapall,182,2682
ABalaaapall:183,ABalaaapall,183,2900
ABalaaapall:184,ABalaaapall,184,2728
ABalaaapall:185,ABalaaapall,185,2759
ABalaaapall:186,ABalaaapall,186,2869
ABalaaapall:187,ABalaaapall,187,2931
ABalaaapall:188,ABalaaapall,188,2572
ABalaaapall:189,ABalaaapall,189,3009
ABalaaapall:190,ABalaaapall,190,2775
ABalaaapall:191,ABalaaapall,191,3040
ABalaaapall:192,ABalaaapall,192,3189
ABalaaapall:193,ABalaaapall,193,3201
ABalaaapall:194,ABalaaapall,194,3211
ABalaaapall:195,ABalaaapall,195,2677
ABalaaapall:196,ABalaaapall,196,2743
ABalaaapall:197,ABalaaapall,197,2635
ABalaaapall:198,ABalaaapall,198,3166
ABalaaapall:199,ABalaaapall,199,2713
ABalaaapall:200,ABalaaapall,200,3336
ABalaaapall:201,ABalaaapall,201,2167
ABalaaapall:202,ABalaaapall,202,2693
ABalaaapall:203,ABalaaapall,203,2214
ABalaaapall:204,ABalaaapall,204,2894
ABalaaapall:205,ABalaaapall,205,2697
ABalaaapall:206,ABalaaapall,206,3134
ABalaaapall:207,ABalaaapall,207,2962
ABalaaapall:208,ABalaaapall,208,2947
ABalaaapall:209,ABalaaapall,209,3227
ABalaaapall:210,ABalaaapall,210,2416
ABalaaapall:211,ABalaaapall,211,2728
ABalaaapall:212,ABalaaapall,212,2604
ABalaaapall:213,ABalaaapall,213,3367
ABalaaapall:214,ABalaaapall,214,3211
ABalaaapall:215,ABalaaapall,215,3149
ABalaaapall:216,ABalaaapall,216,3321
ABalaaapall:217,ABalaaapall,217,2869
ABalaaapall:218,ABalaaapall,218,3367
ABalaaapall:219,ABalaaapall,219,3321
ABalaaapall:220,ABalaaapall,220,3601
ABalaaapall:221,ABalaaapall,221,3804
ABalaaapall:222,ABalaaapall,222,3586
ABalaaapall:223,ABalaaapall,223,3757
ABalaaapall:224,ABalaaapall,224,3679
ABalaaapall:225,ABalaaapall,225,3056
ABalaaapall:226,ABalaaapall,226,3445
ABalaaapall:227,ABalaaapall,227,3679
ABalaaapall:228,ABalaaapall,228,4085
ABalaaapall:229,ABalaaapall,229,4350
ABalaaapall:230,ABalaaapall,230,3726
ABalaaapall:231,ABalaaapall,231,3960
ABalaaapall:232,ABalaaapall,232,4100
ABalaaapall:233,ABalaaapall,233,4069
ABalaaapall:234,ABalaaapall,234,4085
ABalaaapall:235,ABalaaapall,235,4038
ABalaaapall:236,ABalaaapall,236,3788
ABalaaapall:237,ABalaaapall,237,3570
ABalaaapall:238,ABalaaapall,238,4209
ABalaaapall:239,ABalaaapall,239,4318
ABalaaapall:240,ABalaaapall,240,4069
ABalaaapalr:164,ABalaaapalr,164,1746
ABalaaapalr:165,ABalaaapalr,165,2058
ABalaaapalr:166,ABalaaapalr,166,2058
ABalaaapalr:167,ABalaaapalr,167,1902
ABalaaapalr:168,ABalaaapalr,168,1996
ABalaaapalr:169,ABalaaapalr,169,1824
ABalaaapalr:170,ABalaaapalr,170,1871
ABalaaapalr:171,ABalaaapalr,171,2058
ABalaaapalr:172,ABalaaapalr,172,1780
ABalaaapalr:173,ABalaaapalr,173,2228
ABalaaapalr:174,ABalaaapalr,174,2040
ABalaaapalr:175,ABalaaapalr,175,1966
ABalaaapalr:176,ABalaaapalr,176,2479
ABalaaapalr:177,ABalaaapalr,177,2666
ABalaaapalr:178,ABalaaapalr,178,2385
ABalaaapalr:179,ABalaaapalr,179,2214
ABalaaapalr:180,ABalaaapalr,180,2385
ABalaaapalr:181,ABalaaapalr,181,2369
ABalaaapalr:182,ABalaaapalr,182,2537
ABalaaapalr:183,ABalaaapalr,183,2657
ABalaaapalr:184,ABalaaapalr,184,2759
ABalaaapalr:185,ABalaaapalr,185,2588
ABalaaapalr:186,ABalaaapalr,186,2883
ABalaaapalr:187,ABalaaapalr,187,2775
ABalaaapalr:188,ABalaaapalr,188,2356
ABalaaapalr:189,ABalaaapalr,189,3082
ABalaaapalr:190,ABalaaapalr,190,2774
ABalaaapalr:191,ABalaaapalr,191,3134
ABalaaapalr:192,ABalaaapalr,192,2978
ABalaaapalr:193,ABalaaapalr,193,3268
ABalaaapalr:194,ABalaaapalr,194,2955
ABalaaapalr:195,ABalaaapalr,195,3020
ABalaaapalr:196,ABalaaapalr,196,3649
ABalaaapalr:197,ABalaaapalr,197,3710
ABalaaapalr:198,ABalaaapalr,198,3570
ABalaaapalr:199,ABalaaapalr,199,3056
ABalaaapalr:200,ABalaaapalr,200,4077
ABalaaapalr:201,ABalaaapalr,201,3180
ABalaaapalr:202,ABalaaapalr,202,3002
ABalaaapalr:203,ABalaaapalr,203,2869
ABalaaapalr:204,ABalaaapalr,204,2572
ABalaaapalr:205,ABalaaapalr,205,3071
ABalaaapalr:206,ABalaaapalr,206,3002
ABalaaapalr:207,ABalaaapalr,207,3042
ABalaaapalr:208,ABalaaapalr,208,2949
ABalaaapalr:209,ABalaaapalr,209,2869
ABalaaapalr:210,ABalaaapalr,210,2713
ABalaaapalr:211,ABalaaapalr,211,3196
ABalaaapalr:212,ABalaaapalr,212,3620
ABalaaapalr:213,ABalaaapalr,213,3430
ABalaaapalr:214,ABalaaapalr,214,3056
ABalaaapalr:215,ABalaaapalr,215,3851
ABalaaapalr:216,ABalaaapalr,216,3849
ABalaaapalr:217,ABalaaapalr,217,3249
ABalaaapalr:218,ABalaaapalr,218,3492
ABalaaapalr:219,ABalaaapalr,219,3532
ABalaaapalr:220,ABalaaapalr,220,3416
ABalaaapalr:221,ABalaaapalr,221,2878
ABalaaapalr:222,ABalaaapalr,222,3925
ABalaaapalr:223,ABalaaapalr,223,4287
ABalaaapalr:224,ABalaaapalr,224,4209
ABalaaapalr:225,ABalaaapalr,225,4172
ABalaaapalr:226,ABalaaapalr,226,4754
ABalaaapalr:227,ABalaaapalr,227,5054
ABalaaapalr:228,ABalaaapalr,228,4968
ABalaaapalr:229,ABalaaapalr,229,5698
ABalaaapalr:230,ABalaaapalr,230,5194
ABalaaapalr:231,ABalaaapalr,231,5314
ABalaaapalr:232,ABalaaapalr,232,4596
ABalaaapalr:233,ABalaaapalr,233,5021
ABalaaapalr:234,ABalaaapalr,234,5494
ABalaaapalr:235,ABalaaapalr,235,5269
ABalaaapalr:236,ABalaaapalr,236,5051
ABalaaapalr:237,ABalaaapalr,237,5332
ABalaaapalr:238,ABalaaapalr,238,5129
ABalaaapalr:239,ABalaaapalr,239,5332
ABalaaapalr:240,ABalaaapalr,240,4755
ABalaaapar:122,ABalaaapar,122,2648
ABalaaapar:123,ABalaaapar,123,2886
ABalaaapar:124,ABalaaapar,124,2588
ABalaaapar:125,ABalaaapar,125,2448
ABalaaapar:126,ABalaaapar,126,2900
ABalaaapar:127,ABalaaapar,127,2947
ABalaaapar:128,ABalaaapar,128,3118
ABalaaapar:129,ABalaaapar,129,3196
ABalaaapar:130,ABalaaapar,130,3071
ABalaaapar:131,ABalaaapar,131,2198
ABalaaapar:132,ABalaaapar,132,2463
ABalaaapar:133,ABalaaapar,133,2105
ABalaaapar:134,ABalaaapar,134,2588
ABalaaapar:135,ABalaaapar,135,2339
ABalaaapar:136,ABalaaapar,136,2323
ABalaaapar:137,ABalaaapar,137,2448
ABalaaapar:138,ABalaaapar,138,2105
ABalaaapar:139,ABalaaapar,139,2216
ABalaaapar:140,ABalaaapar,140,2307
ABalaaapar:141,ABalaaapar,141,2214
ABalaaapar:142,ABalaaapar,142,2354
ABalaaapar:143,ABalaaapar,143,2464
ABalaaapar:144,ABalaaapar,144,1777
ABalaaapar:145,ABalaaapar,145,2214
ABalaaapar:146,ABalaaapar,146,1964
ABalaaapar:147,ABalaaapar,147,2416
ABalaaapar:148,ABalaaapar,148,2245
ABalaaapar:149,ABalaaapar,149,1964
ABalaaapar:150,ABalaaapar,150,1871
ABalaaapar:151,ABalaaapar,151,2011
ABalaaapar:152,ABalaaapar,152,2229
ABalaaapar:153,ABalaaapar,153,2136
ABalaaapar:154,ABalaaapar,154,2011
ABalaaapar:155,ABalaaapar,155,2307
ABalaaapar:156,ABalaaapar,156,1980
